Word	AdjectiveOrderID	ComparisonType	Quantifier	IsQualitative	IsClassifying	CommonlyPrecededWithAnd	WorksInAttributivePosition	WorksInPredicativePosition	HasDiminutiveSuffix	IsProper	Compliments	MustUseMoreMost	AdjectiveIntensifierID	howCommon	commonRank	baseForm
sociological	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	8.56E-4	8128	sociologice
abiding	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	2.09E-4	19902	bid
slim	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	0.00134	6005	slim
anilidic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ide
altricial	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ltrici
moral	-1	Absolute	--	true	true	null	true	true	false	false		true	3	0.005677	1896	more
psychiatric	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001144	6706	psychiatry
badgerly	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	badg
antihuman	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	human
bayadere	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bayadere
Angelican	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	gelican
brave	-1	Absolute	--	true	false	null	true	true	false	false		false	3	0.001926	4599	brave
narrow	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	0.005286	2031	narrow
bacteriological	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	6.0E-5	38979	bacteriologice
abrasive	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	2.45E-4	18168	bras
ascogonial	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	goni
similar	-1	Absolute	--	true	true	null	true	true	false	false		false	-1	0.019394	520	similar
beelike	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bee
acroterial	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	teri
angrier	-1	Comparative	--	null	null	null	null	null	false	false		null	-1	5.9E-5	39475	gry
alkaloidal	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lkaloid
bastardly	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bastard
back-slapping	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	back
atypical	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	1.52E-4	23901	typice
charming	-1	Absolute	--	false	false	null	null	false	false	false		null	3	0.001479	5596	charm
acuminous	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	cumin
barefooted	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.6E-5	72156	barefoot
apogamic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	pogame
Apulian	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	pulian
androdioecious	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	drodioec
aspish	-1	Absolute	--	null	null	null	null	null	true	false		null	-1	-1.0	-1	asp
crude	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	0.001442	5703	crude
valid	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.002405	3893	valid
achilary	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	chilary
antiegoistic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	egoist
Aeolic	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	eol
acrylic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	3.14E-4	15646	cryle
Anthesteriac	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	thesteriac
annalistic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	nalist
bureaucratic	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	9.75E-4	7483	bureaucrate
antireacting	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	act
antarctic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	5.22E-4	11363	tarx
elegant	-1	Absolute	--	true	false	null	true	true	false	false		true	3	0.001903	4645	elega
a la carte	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	 la carte
antirevisionist	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	visionist
Alabaman	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	labaman
Achaemenian	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	chaemenian
bandy-legged	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	bandy
antimonic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	mone
askew	-1	Absolute	--	false	false	null	false	true	false	false		false	-1	8.9E-5	31958	kew
apperceptive	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ppercept
acanthocladous	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	canthoclad
sharp	-1	Absolute	--	true	false	null	true	true	false	false		false	1	0.005187	2061	sharp
avant-garde	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	vant-garde
alveolar	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	6.7E-5	36729	lveolar
acaridan	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	caridan
antipodal	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	pode
axile	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	xile
antipopularization	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	popularize
autonomous	-1	Absolute	--	true	true	null	true	true	false	false		true	-1	0.001169	6609	utonom
aerial	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	7.23E-4	9169	eri
naked	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.002156	4227	nak
Aragonese	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	ragonese
indigenous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001027	7196	dige
net	-1	Absolute	--	false	false	null	true	false	false	false		false	-1	0.007034	1535	net
articulating	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	1.16E-4	27772	rticulate
beribboned	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	beribbon
nasty	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	0.00189	4672	nasty
intense	-1	Absolute	--	true	false	null	true	true	false	false		true	2	0.002469	3807	tense
new	-1	Absolute	--	true	true	null	true	true	false	false		false	-1	0.131741	78	new
antlered	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ntl
alphabetical	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	2.48E-4	18014	lphabetice
anticipatory	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	8.5E-5	32753	cipatory
acoustic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	6.97E-4	9394	ust
ad hoc	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	d
articulate	-1	Absolute	--	true	true	null	true	true	false	false		true	-1	6.49E-4	9873	rticulate
appealable	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ppe
driving	-1	Absolute	--	false	false	null	false	true	false	false		false	-1	0.006817	1594	driv
antireaction	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	act
autogamic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	utogame
basidiomycetous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	basidiomycet
secular	-1	Absolute	--	true	true	null	true	true	false	false		true	-1	0.001005	7331	secular
antidynasty	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	dynasty
androgenous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	droge
elderly	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	0.005233	2044	eld
financial	-1	Absolute	--	false	true	null	true	true	false	false		false	2	0.01749	579	financi
respective	-1	Absolute	--	false	true	null	true	false	false	false		false	-1	0.001292	6165	spect
archipelagic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rchipelage
running	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.014731	698	run
Arctogaeic	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	rctogae
Aurignacian	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	urignacian
adenological	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	nologice
talented	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	8.94E-4	7912	talent
basaltic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	8.7E-5	32343	basalt
anaphylactic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	phylax
adventureful	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	dventure
anacardiaceous	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	cardiace
anticyclical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	cyclice
apocarpous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	pocarp
antidemocratical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	mocratice
above board	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bove board
alliterative	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	2.3E-5	61187	lliterat
armored	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	arm
anarchistic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.2E-5	81678	rchist
adjacent	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001145	6701	djacent
air-conditioning	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	-condi
alarmist	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	6.8E-5	36543	larmist
all-over	-1	Comparative	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ll-ov
specific	-1	Absolute	--	true	true	null	true	true	false	false		true	-1	0.011903	895	specife
acidulent	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	cidulent
antifeudalization	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	feudalize
super	-1	Comparative	--	false	true	null	true	true	false	false		false	-1	0.001752	4934	sup
alongships	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	long
attention-getting	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ttention-get
anti-Greece	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	-greece
bachelorlike	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bachelor
allergenic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.2E-5	81950	llergene
adroit	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	3.6E-5	50012	droit
abiotrophic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	otroph
anti-inductive	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	-induct
anti-Mexican	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	mexican
amaurotic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	maurote
androecial	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	droeci
long-term	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	-1.0	-1	long
Altaic	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	lta
full-time	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	full-time
appositively	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	pposit
afflated	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	fflate
bashful	-1	Absolute	--	true	false	null	true	true	false	false		true	2	4.9E-5	42647	bash
anacrustic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	crust
amendable	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	mend
professional	-1	Absolute	--	true	true	null	true	true	false	false		true	3	0.011745	905	fession
Arcturian	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	rcturian
amoroso	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	moroso
air-to-air	-1	Absolute	--	false	true	null	true	false	false	false		false	-1	-1.0	-1	-to-air
attestative	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ttestat
alcidine	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	lcidine
anurous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	nur
bangup	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bangup
basehearted	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	baseheart
adipocerous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	dipocer
bastioned	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bas
abortional	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bortion
a la mode	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	 la mode
imminent	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	8.56E-4	8132	minent
acrogenic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	gene
aphasic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	2.1E-5	63158	phase
expected	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.01764	574	expect
anacoluthic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	luth
bacterioscopic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	bacterioscope
backbreaking	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	-1.0	-1	backbreak
Anti-Masonic	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	-masone
slow	-1	Absolute	--	true	true	null	true	true	false	false		false	1	0.006203	1745	slow
anthropopathic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	thropopath
rotten	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	8.49E-4	8175	rotte
algid	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lgid
acaudal	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	caud
bastionary	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bastionary
bearish	-1	Absolute	--	false	true	null	true	true	true	false		false	-1	2.5E-5	58374	bear
athirst	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	thirst
another	-1	Comparative	--	null	null	null	null	null	false	false		null	-1	0.061225	149	--
antimedicative	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	medicat
antireducing	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	duc
antiroyal	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	roye
antipolitics	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	polite
autacoidal	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	utacoid
amorous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.08E-4	28827	mor
anaplastic	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	-1.0	-1	plast
anti-isolation	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	-isolate
amused	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	0.001105	6842	mus
Antillean	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	llean
anguished	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	2.1E-4	19844	ngu
agronomic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.5E-5	73711	gronome
disabled	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.003469	2937	dis
anticreationist	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	creationist
bared	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	1.54E-4	23768	bar
genetic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001926	4600	genete
beaklike	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	beak
alutaceous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lutace
atomistical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	tomistice
silly	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	0.002976	3330	sil
black	7	Absolute	--	false	true	null	true	true	false	false		false	-1	0.0262	355	black
anticynic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	cyne
antimalarial	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	2.3E-5	60492	ari
baith	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	baith
acanthous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	canth
fortunate	-1	Absolute	--	true	false	null	true	true	false	false		true	3	0.001362	5944	fortunate
amethystlike	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	methyst
ampler	-1	Comparative	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	mple
amphigoric	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	mphigore
boring	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.001812	4822	b
such	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	0.079466	119	--
azonal	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	zone
classic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.003597	2857	class
antiproductive	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	duct
arthrodirous	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rthrodir
absolute	-1	Absolute	--	false	true	null	true	true	false	false		false	4	0.003681	2812	bsolute
appurtenant	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ppurtena
antisiccative	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	siccat
bardy	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bardy
technological	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001735	4967	technologice
apochromatic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	pochromate
antecedent	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.48E-4	24241	cedent
