Word,AdjectiveOrderID,ComparisonType,Quantifier,IsQualitative,IsClassifying,CommonlyPrecededWithAnd,WorksInAttributivePosition,WorksInPredicativePosition,HasDiminutiveSuffix,IsProper,Compliments,MustUseMoreMost,AdjectiveIntensifierID
tentacled,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
nonapparitional,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unplagued,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
productile,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
well-constricted,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
interpubic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unknocking,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unflattered,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
pendulous,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
undealable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unfrustrated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
polysemous,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
Brescian,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
crinogenic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unnoosed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
hemitropic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Ming,-1,Absolute,--,false,true,null,true,true,false,true,,false,-1
Pyrrhic,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
Barmecidal,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
brachydactylous,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
renegotiable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
directorial,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
level-headed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
ectomorphic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
intertransversal,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
scyphiform,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
uninspirable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
remediless,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unrelished,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
custom-built,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unarmorial,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
intramarginal,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
turbulent,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
pops,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
albitic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unexcavated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
imaginational,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonseptic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
apophthegmatic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
presphenoid,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
proscience,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
well-weighed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unnoted,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
laxative,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
subprofitable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unstationary,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonroyal,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
septuple,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
posh,-1,Absolute,--,true,false,null,true,true,false,false,,false,-1
quietistic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
noncrucial,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unreducible,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
constructive,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
unsalutary,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
heathless,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
intertrabecular,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
monomaniacal,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
chestier,-1,Comparative,--,null,null,null,null,null,false,false,,null,-1
bivalent,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
squashiest,-1,Superlative,--,null,null,null,null,null,false,false,,null,-1
cosmoid,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
histiocytic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
ticklish,-1,Absolute,--,true,false,null,true,true,true,false,,true,-1
patronal,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unbudgeted,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unhyphenated,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
well-paragraphed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
magnetohydrodynamics,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
riteless,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
honorary,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
proconfiscation,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
quasi-scientific,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
jaspered,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
steadfast,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
brachydactylic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
leucorrhoeal,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
joyless,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
unthirsting,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
oxidasic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unchosen,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
noninformational,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
preelection,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
euthanasic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
glost-fired,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
noncompetent,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
well-addressed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
half-Creole,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unaromatic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonhumanistic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
noncounteractive,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Chalukyan,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
sand-blind,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
quasi-genuine,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
snipelike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
palaeobotanical,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
schemeless,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unstampeded,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
catholic,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
counselable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
undeadlocked,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
black-and-tan,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
distributional,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
well-leveled,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
self-constituted,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
crosstied,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
hatchetlike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unraspy,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
glossological,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
scabietic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
provable,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
gastroenteritic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
gainable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonconserving,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
crinkly,-1,Absolute,--,true,false,null,true,true,false,false,,false,-1
machineless,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
subrhomboidal,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unrecognisable,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
premidsummer,-1,Comparative,--,null,null,null,null,null,false,false,,null,-1
lashed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonrationalistic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
interferometric,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
powerful,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
unpsychological,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
non-Egyptian,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
wall-like,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
brassicaceous,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
noncrinoid,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
cocklike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
subminiature,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
Algonquin,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
tetrarchic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
abradant,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
letter-perfect,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
levigate,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
cabin-class,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
aswarm,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
panchromatic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
orthopnoeic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
superbeloved,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
fictional,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
vapid,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
balneological,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
substantive,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unchaotic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
perchable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
chloritic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
monogrammic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
uncheated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unperceived,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
primitivistic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
stagier,-1,Comparative,--,null,null,null,null,null,false,false,,null,-1
unvigorous,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
placative,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
rhinencephalous,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
amphicoelous,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
amphikaryotic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
matrilateral,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
electroluminescent,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unbraceleted,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unproposable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonboasting,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unrowelled,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
bloodying,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
intuitive,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
denunciatory,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
anharmonic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
productive,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
overaffected,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
syndromic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
pro-Buddhist,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unsigned,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
tricolor,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
leglike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
superindependent,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
stealthier,-1,Comparative,--,null,null,null,null,null,false,false,,null,-1
undertrained,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonlepidopterous,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
functionless,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
antitaxation,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
orgasmic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unincarnate,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
erect,7,Absolute,--,true,false,null,true,true,false,false,,true,-1
gentle,-1,Absolute,--,true,true,null,true,true,false,false,,false,-1
noisier,-1,Comparative,--,null,null,null,null,null,false,false,,null,-1
wooden-headed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
hyperparasitic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
Bahamian,-1,Absolute,--,false,true,null,true,true,false,true,,false,-1
nonanalytic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Thracian,-1,Absolute,--,false,true,null,true,true,false,true,,false,-1
unenergetic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unshocking,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Divisionist,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
nonprovisionary,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
tetravalent,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
pseudo-German,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unaccounted,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
circuital,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unimpeded,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
smokeless,-1,Absolute,--,false,true,null,true,false,false,false,,false,-1
moonless,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
nonelectrolytic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
empiristic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unscrutinised,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
cavitied,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonacademical,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
grosgrained,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
diastrophic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
communital,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
predefective,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
half-healed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
patrilocal,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
ethnohistorical,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
lacking,-1,Absolute,--,false,false,null,null,false,false,false,,null,-1
subpubic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
pome-like,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
ribless,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unionistic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonempathic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
